"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
4310,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/48d0d4187ce32d18607cde55bb00d71b.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4410,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/4fbf4de5ac9542a65d03827213cce9a8.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4510,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/7b827e903d646dde8248d1d6c9646c78.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4610,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/1bfa065cc928c6b93d83f5aa23685322.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4710,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/1092695f86d9f2ff4103a157ca073884.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4810,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/d3202722968a33b29bbf69db5c515f6d.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4910,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/8da1b3c2b3e1821c52f05015ec037f16.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5010,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/b9d2930536a18c2d19688beb21786c44.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5110,3,"turk18-colorEllipse-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/665fdf5e20fb986060c21e5e02d7afe5.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5210,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/bbab10fd229907d44f3e54edcc79a636.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5310,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/6d6402ac356e4f9c9131e3827e250f2a.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5410,5,"turk18-colorEllipse-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/20af2a4f70e5104fd6689cc04ab2c86c.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
2530,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/25a4acdccaced732067ab8631f8e1ca5.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2630,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/92ca1e6881af6bc56da361789c9edce0.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2730,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/b6aa4072a2d8fb62fb26b4a8d58f7c21.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2830,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/964009e5265c99813394cc210c74ff9e.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
2930,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/79c441d0ba468e2a6aaf59ce19fce32a.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3030,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/304ed69bf618976306091e7532c9835d.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3130,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/d772bfff23fbf21e5cf5527d03df5e12.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3230,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/6d0e156ce33d4f35c2424b02ab4a07ee.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3330,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/70632f0da3db01a0805128cf8c991de1.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3430,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/c3c685039734491d9b85bbb3219d7200.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3530,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/9d10b1eca2dbba11be3f40ccd587d265.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3630,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/ba7ac25396ca44e9b165e5372c2a8d63.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
4330,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/a385081172c688b052de2dc14e6f078c.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4430,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/ab6d8aee289492e3ee016c9c5d198807.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4530,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/ebdef95f7be22c551c1cc899ff19773f.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4630,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/94da303a0d904e53bfcadb7dd492c31e.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4730,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/b49e536c3863d5c136983567d659439f.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4830,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/801ade41e07ba9864c6567460dc8aa3f.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4930,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/4b9058307fb25e668d7aad814736c1ae.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5030,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/7c967a1350601281fef0fc1a52bbe146.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5130,3,"turk18-colorTrend-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/62dbbb41e3580cc15b9ad9ed80e28c03.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5230,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/cad8113ed4d51e7b3091d18d2007f841.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5330,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/111e826813c74affcce072a48e809efb.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5430,5,"turk18-colorTrend-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/aa7ab1008b371bc85b78568106ec2699.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
2520,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/49b4cadca2c07972a437d7273b5450f5.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2620,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/00df55a703b26002995852cf72815aa5.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2720,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/11a10bfaa9d6e1bd2d517752823f2d61.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-colorbrewer"
2820,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/dd7ade95fb26eabc916abed8b9fa2728.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
2920,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/9cf730da7d4b8e18d5ebc2f938f80c4a.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3020,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/8d7860b438ccdacbdfac29b8fe7ca43f.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-colorbrewer"
3120,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/431dded9ba8a271e038697f87e745be6.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3220,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/4777463bdef496fc04a35ae2bc5d824d.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3320,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/a0eb29662fd46e5b43a99a134347a90c.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-colorbrewer"
3420,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/00310f362424fa3cae7e79778af012d8.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3520,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/dd3febd9fc1a51c9950a4ee31ea279f3.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
3620,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/ab05195e75fb1ea0ebbc8dfc39df74a5.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-colorbrewer"
4320,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/6e82c88367a871f29bc53ead340f4449.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4420,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/352a7343a92aa9cec3c663b283beb7a3.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4520,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/7197ff4dc6db6a3d91f09ba0a5c0817b.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-colorbrewer"
4620,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/a6548acf25cd089f5e902511b8bfeab5.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4720,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/7ea139dcdf0fb2226310b4a33aa1bb28.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4820,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/e4e770403a18cb6435b8d5b0599ff6d1.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-colorbrewer"
4920,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/53dcfee1767d5cb4928110edb8a5370a.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5020,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/09c610a18b007dbe1e08215be6f31643.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5120,3,"turk18-colorEllipseTrendError-colorbrewer","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/9e62e3c485b94f6eba63a4f090ab734d.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-colorbrewer"
5220,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/84ed0128db28646b4085f0032a64b738.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5320,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/d7b3dcb13eca0f8f117d1da2ab435250.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
5420,5,"turk18-colorEllipseTrendError-colorbrewer","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/272502b32e64f36a0bc1217c1caeef04.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-colorbrewer"
2501,3,"turk18-color-dichromat","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/ec37cb0efa345545c3b43f8ee25c1fe6.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2601,3,"turk18-color-dichromat","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/051e2188093ca3eacca8debc2d721307.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2701,3,"turk18-color-dichromat","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/ff2ef8b037c65e96bc6f32add504c65a.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2801,5,"turk18-color-dichromat","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/1223ceccc784e0a906069884f0ff0076.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
2901,5,"turk18-color-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/75ebea7ddce3971e5e26a49fc8208a50.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3001,5,"turk18-color-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/28f561679e4bccc543df1e74be2a7dee.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3101,3,"turk18-color-dichromat","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/5bf44503640c86ff8d0b714d53b6959f.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3201,3,"turk18-color-dichromat","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/5fa918cd71beb829a33a4c76bef7e6ed.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3301,3,"turk18-color-dichromat","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/fa12444f84e4be8f03cee1724fa1a2fa.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3401,5,"turk18-color-dichromat","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/12b01dcc03e32e4188e8003693a7d98e.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3501,5,"turk18-color-dichromat","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/17c0b1dfd3bed8239b762922cbf619f1.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3601,5,"turk18-color-dichromat","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/4cc3bbe533fb17f0997717121d6315ec.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
4301,3,"turk18-color-dichromat","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/fa70d54cf7681ec0843167cd47efaf3f.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4401,3,"turk18-color-dichromat","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/1a42ed9016225b45b5fee0f5f812ee71.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4501,3,"turk18-color-dichromat","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/5214015de86b4ef241d070f65aa6fa92.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4601,5,"turk18-color-dichromat","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/8d487c41ec8fab7d0b3f72086467f476.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4701,5,"turk18-color-dichromat","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/d04be6b37e46bc5504d8a7240d31076c.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4801,5,"turk18-color-dichromat","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/822f22fb6d86be3aea85be4cc6492c4b.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4901,3,"turk18-color-dichromat","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/835b892490042d5967a4c5630edb7849.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5001,3,"turk18-color-dichromat","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/176e9bf98e2682acdd78b41912ce8cef.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5101,3,"turk18-color-dichromat","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/49531193474417ab29433bb6329ac7fb.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5201,5,"turk18-color-dichromat","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/e329e738873ece03ffe862b69fef5001.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5301,5,"turk18-color-dichromat","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/0d85b8dcc6418392480f894f648b17eb.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5401,5,"turk18-color-dichromat","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/86ac9162ce34327145bc7921644f697f.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
2511,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/7524404c86bac0f83808024d710e524c.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2611,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/ee6a7a17ea0eb170834f6b6200963943.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2711,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/1a5e35e07872feb749b30e83f7ceee00.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-dichromat"
2811,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/8a938d29d665241a426931727eab86d9.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
2911,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/bc8828c5f50dc83a3864e73ed693e66a.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3011,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/dafb399823cb3b56280bcbedfbcdbe5c.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-dichromat"
3111,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/9816e1e3a06d7787a403ef2db6a74b79.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3211,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/7a88be8f3fd8ed02f0a8d5c4f8f423f8.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3311,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/3917a59da42222d65897493c00c3968a.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-dichromat"
3411,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/6fd036a4be58fbe6cf5b7c2f33800451.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3511,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/1d5e5a9843ef6abeea7d9681fa44e522.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
3611,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/3e6a01dd3e2eb89eaac847683747d86f.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-dichromat"
4311,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/34e73270936cba5b2a5c71148993989e.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4411,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/6f8bf17eb46a362ddfb70babcc1656ee.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4511,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/7e862f522cfd33132eb704f9a800d022.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-dichromat"
4611,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/112a29181137233244a18d255fa1a0d1.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4711,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/4a58759aca8e2ef563075c685001acdb.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4811,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/0963a140be7fcbc7cac21969080a87aa.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-dichromat"
4911,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/e661309bf8e47f3ef2588ddd4d665bf7.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5011,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/75a4065ab7b3dca1cf18232b81676927.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5111,3,"turk18-colorEllipse-dichromat","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/3d37f34384a102d1f47b06cb3dccbef2.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-dichromat"
5211,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/167dbfa8bff32910fb57aa3f678eb4e9.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5311,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/e73ed7195501543f08c58a154e15f19f.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
5411,5,"turk18-colorEllipse-dichromat","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/b8ef6a69bdedc090b37012def4825750.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-dichromat"
